,patient,cond,pharm,session_id,chan,y,z,exp,knee,tau,log_tau,err,r2
74,Chibi,EyesOpen,Ketamine,0.0,75.0,772.8697841552026,985.1335571216061,2.6649199037159956,126.22142626126362,0.02590471197332275,-1.5866212321393374,0.045419761987910055,0.9948768180525348
75,Chibi,EyesOpen,Ketamine,0.0,76.0,818.4844579742118,982.541409960663,2.2941878588831406,33.75973765761174,0.03432537482283511,-1.4643847116993587,0.030572035556055286,0.9972277396012182
76,Chibi,EyesOpen,Ketamine,0.0,77.0,858.8860262139054,982.541409960663,2.370133105971805,60.00512668040498,0.028286018544259977,-1.5484281782392026,0.02134324414365785,0.9983975749517133
77,Chibi,EyesOpen,Ketamine,0.0,78.0,899.2875944535991,979.94926279972,2.2918190125043223,59.239534348379514,0.026814412738056955,-1.571631710071942,0.025889283849204244,0.9969817290334024
78,Chibi,EyesOpen,Ketamine,0.0,79.0,931.8695043243199,973.4688948973625,2.3457874049797875,63.85072488255835,0.027057333499098904,-1.5677150053617597,0.027114359413035943,0.9967205706173629
79,Chibi,EyesOpen,Ketamine,0.0,80.0,387.099971285869,937.17883464416,2.0679733159249545,15.522660630819482,0.04225813252282258,-1.3740896992608387,0.030036930988418392,0.997185278605172
80,Chibi,EyesOpen,Ketamine,0.0,81.0,437.92775068419326,926.8102460003878,2.185969739469554,25.315105130461514,0.03629326203439862,-1.4401739957048854,0.03795075366548279,0.9961280839740457
81,Chibi,EyesOpen,Ketamine,0.0,82.0,501.788294030806,942.3631289660461,2.6450167701386937,269.9203926741453,0.019170975911466052,-1.7173557785055265,0.058373110480256764,0.9892281011530057
82,Chibi,EyesOpen,Ketamine,0.0,83.0,552.6160734291304,935.8827610636885,2.5088619834338703,197.98547740688005,0.019338007806562363,-1.7135882687836024,0.041969822945554666,0.9932182398878374
83,Chibi,EyesOpen,Ketamine,0.0,84.0,608.6569584067701,935.8827610636885,2.8721752126779267,506.7682838494169,0.018200845863132694,-1.7399084282152177,0.05118755558694431,0.9908260028760779
84,Chibi,EyesOpen,Ketamine,0.0,85.0,669.9109489637249,939.770981805103,2.844978226028158,292.40743139121975,0.021628865589794388,-1.6649662582313771,0.06566317094767385,0.988175391804178
85,Chibi,EyesOpen,Ketamine,0.0,86.0,719.4354519672205,934.586687483217,2.4882201242005095,130.81446093187276,0.022446545426384294,-1.6488504884113326,0.03820529859115758,0.9942962959238675
86,Chibi,EyesOpen,Ketamine,0.0,87.0,775.4763369448603,928.1063195808593,2.5421729711138203,104.35162517919802,0.025574942884043772,-1.592185327515013,0.035921636726699936,0.9952247368822446
87,Chibi,EyesOpen,Ketamine,0.0,88.0,821.0910107638691,926.8102460003878,2.450298307209631,55.08575376394047,0.030994052300582886,-1.5087216384516142,0.025042637910751064,0.9981620174846303
88,Chibi,EyesOpen,Ketamine,0.0,89.0,858.8860262139054,935.8827610636885,2.655086106590259,206.9803693687463,0.021357908378953436,-1.6704412808549503,0.025964947534572708,0.9979920753296557
89,Chibi,EyesOpen,Ketamine,0.0,90.0,897.9843180587703,930.6984667418025,2.5848439573229385,200.85298532184243,0.02045993942738154,-1.6890956563713118,0.02999528235307326,0.9969152642549338
90,Chibi,EyesOpen,Ketamine,0.0,91.0,937.0826099036351,926.8102460003878,2.719933754165101,365.5872498814667,0.018176952145701065,-1.740478936145491,0.028283528506224283,0.9961672405033621
91,Chibi,EyesOpen,Ketamine,0.0,92.0,332.3623627030581,978.6531892192484,1.8327715992767442,10.97481339349261,0.04306821255741821,-1.3658431522113612,0.04572820355833025,0.9928012696863742
92,Chibi,EyesOpen,Ketamine,0.0,93.0,387.099971285869,961.8042326731188,1.6784495085371707,4.7279789526901075,0.06307490059206441,-1.2001434252709808,0.0475492287117113,0.9910506275170355
93,Chibi,EyesOpen,Ketamine,0.0,94.0,440.53430347385097,952.7317176098182,1.9160946034608135,11.188874348395792,0.045129846961727026,-1.3455361391984486,0.027558140851126383,0.9974769224607156
94,Chibi,EyesOpen,Ketamine,0.0,95.0,487.4522536876889,926.8102460003878,2.1410172970554835,45.22093851802002,0.026832707982046407,-1.5713354957099757,0.044621641314422755,0.9930902338572833
95,Chibi,EyesOpen,Ketamine,0.0,96.0,546.0996914549862,911.2573630347298,3.1108473773366185,2646.3482963324723,0.012635438748691588,-1.8984096731878788,0.059501524780569845,0.9860875963980154
96,Chibi,EyesOpen,Ketamine,0.0,97.0,603.4438528274547,900.8887743909577,2.1062701367357746,49.882155419066706,0.024870341252313927,-1.604318255623506,0.03802557564931009,0.9935200988904616
97,Chibi,EyesOpen,Ketamine,0.0,98.0,658.1814614102655,889.224112166714,2.6531705324389883,305.48576260607246,0.01841655000192365,-1.7347917235126284,0.050776457366000574,0.9902094599094227
98,Chibi,EyesOpen,Ketamine,0.0,99.0,712.9190699930764,880.1515971034136,2.4664824883391896,202.51488918860105,0.018479924422870345,-1.7332998092413172,0.0524114734593651,0.9892718249094121
99,Chibi,EyesOpen,Ketamine,0.0,100.0,763.7468493914008,876.2633763619989,2.6150190386416408,112.19343443672118,0.026175770525025024,-1.5821005253189868,0.04881707323023446,0.9933066725661143
100,Chibi,EyesOpen,Ketamine,0.0,101.0,808.0582468155811,876.2633763619989,2.492027363710915,57.96102099841022,0.03121112554567165,-1.505690569384643,0.03463543314662451,0.9965968086075334
101,Chibi,EyesOpen,Ketamine,0.0,102.0,841.9434330811306,878.855523522942,2.7117437540726974,240.1788255299121,0.021084285978505164,-1.676041101827008,0.02110737621553684,0.9986986391599175
102,Chibi,EyesOpen,Ketamine,0.0,103.0,883.6482777156531,872.3751556205845,2.638262241429023,211.9082957163443,0.020898884736895926,-1.6798768892734155,0.023233630018066793,0.9979832591028227
103,Chibi,EyesOpen,Ketamine,0.0,104.0,921.4432931656892,869.7830084596415,2.6399939160244665,273.27162104862333,0.01900489742905107,-1.7211344699765487,0.02373955868123193,0.9979770234527724
104,Chibi,EyesOpen,Ketamine,0.0,105.0,312.81321678062557,926.8102460003878,1.8741025877306252,6.652631707896747,0.057900203980890075,-1.2373199062618743,0.05563231235069241,0.9895761202015351
105,Chibi,EyesOpen,Ketamine,0.0,106.0,368.85410175826524,907.3691422933152,1.5878689694043346,1.1110044398256127,0.14894621530781052,-0.8269705276407207,0.029406953820566763,0.9957463561542857
106,Chibi,EyesOpen,Ketamine,0.0,107.0,417.07532836693207,889.224112166714,1.4871287324785447,2.7464588972832993,0.08068131631953955,-1.0932270248662006,0.045153362831008625,0.9899731853240322
107,Chibi,EyesOpen,Ketamine,0.0,108.0,465.2965549755987,880.1515971034136,2.2054531935615254,98.67496495096498,0.019842834782817315,-1.7023962836641984,0.07699286827753628,0.978080597941237
108,Chibi,EyesOpen,Ketamine,0.0,109.0,698.5830296499591,829.6047274650244,2.566965691451515,255.89775583595554,0.018353618689864522,-1.736278295330161,0.05478193526319001,0.9883963870046705
109,Chibi,EyesOpen,Ketamine,0.0,110.0,748.1075326534549,820.5322124017237,2.275252287732377,60.431464874280955,0.026238206730991517,-1.5810658504491366,0.037190200427480925,0.9941432343993367
110,Chibi,EyesOpen,Ketamine,0.0,111.0,791.1156536828062,823.1243595626668,3.0657156278649143,1500.0436101121945,0.014649162416747779,-1.8341872059026034,0.03723772731065267,0.9939727674769356
111,Chibi,EyesOpen,Ketamine,0.0,112.0,825.0008399483557,824.4204331431383,2.5102125271661553,217.2539110107525,0.018656757640504947,-1.729163830106681,0.025718639550500983,0.996824687938285
112,Chibi,EyesOpen,Ketamine,0.0,113.0,858.8860262139054,827.0125803040814,2.5134170055260743,113.51342162201803,0.02422084601561374,-1.6158106913541668,0.023009789974072,0.9982771565108747
113,Chibi,EyesOpen,Ketamine,0.0,114.0,907.107252822572,827.0125803040814,2.7229756564708634,227.64440741872212,0.021683460497149507,-1.6638714068713245,0.022983357192624905,0.9980820604067197
114,Chibi,EyesOpen,Ketamine,0.0,115.0,759.8370202069142,769.9853427633348,2.84534372644694,1454.772843046667,0.012309810746101497,-1.90974862396191,0.030216550238798982,0.9942140081567069
115,Chibi,EyesOpen,Ketamine,0.0,116.0,800.2385884466081,771.2814163438063,3.0453350517138285,1421.3505383837623,0.014674529738731686,-1.8334358072964476,0.03146515663911619,0.9954449274698698
116,Chibi,EyesOpen,Ketamine,0.0,117.0,852.3696442397612,781.6500049875783,2.94200481807104,780.8455370534753,0.016543404620611126,-1.781375108097515,0.02875342961346644,0.9968102191643884
117,Chibi,EyesOpen,Ketamine,0.0,118.0,884.9515541104819,780.3539314071068,2.6316690752873106,183.61344965608157,0.021956640337515248,-1.6584341120590216,0.02114329103852954,0.9984615023579934
118,Chibi,EyesOpen,Ketamine,0.0,119.0,836.7303275018154,745.359944734376,2.69972753878788,323.24424006970327,0.018718475674406723,-1.727729520616506,0.027254772090653568,0.9961066218987723
119,Chibi,EyesOpen,Ketamine,0.0,120.0,869.3122373725363,742.767797573433,3.110078066283555,1301.372666557577,0.015864629598211485,-1.7995700631999205,0.026361060005764943,0.998516949497234
120,Chibi,EyesOpen,Ketamine,0.0,121.0,853.2988505747127,147.09210526315792,3.9432564578839657,41820.44033377036,0.010711431428238733,-1.9701524880994763,0.041390189274644405,0.9965231212144475
121,Chibi,EyesOpen,Ketamine,0.0,122.0,805.3448275862069,153.7938596491228,4.216459815713165,92330.40776423164,0.010573292527841305,-1.975789752142906,0.030113852602278706,0.9983790115396576
122,Chibi,EyesOpen,Ketamine,0.0,123.0,856.7241379310345,194.00438596491227,4.209160858951826,84621.26585748728,0.010743953180691632,-1.968835892875787,0.03751867843926324,0.9977291581154021
123,Chibi,EyesOpen,Ketamine,0.0,124.0,813.9080459770115,193.16666666666666,3.595437974146499,9023.344963795082,0.012639003438075664,-1.8982871680162094,0.03355032721059887,0.9978407416344273
124,Chibi,EyesOpen,Ketamine,0.0,125.0,845.5919540229885,255.1578947368421,2.7628978203582832,619.2541996102085,0.015535826092392714,-1.8086656488892712,0.028360632066506342,0.9961907338077816
125,Chibi,EyesOpen,Ketamine,0.0,126.0,812.1954022988506,252.64473684210526,3.1636470155466427,1755.8547074854146,0.015006065949394144,-1.823733149222984,0.025503919891690725,0.997516746015296
126,Chibi,EyesOpen,Ketamine,0.0,127.0,839.5977011494252,298.719298245614,2.3636947933524217,217.62139027524782,0.01632363924857389,-1.7871830116741225,0.025317151299999247,0.9956725019163677
127,Chibi,EyesOpen,Ketamine,0.0,128.0,805.3448275862069,307.9342105263158,2.551412108651729,237.54209021741156,0.01864974084464687,-1.7293271987358194,0.024481807154468477,0.9969716739545738
128,George,EyesOpen,Ketamine,1.0,1.0,507.00139961012127,804.9793294360658,2.475254879420305,13.53790890387048,0.05554879579934535,-1.2553253513652018,0.08810221433819018,0.9781915130296932
129,George,EyesOpen,Ketamine,1.0,2.0,557.8291790084456,781.6500049875783,2.3735319481023804,8.945765776789173,0.06322535030918817,-1.1991087557055677,0.10287450770384733,0.9723768748410851
130,George,EyesOpen,Ketamine,1.0,3.0,611.2635111964278,790.722520050879,2.286553620487118,2.4182216001525574,0.10816884118950508,-0.9658978228549822,0.08722931657623477,0.982471447315804
131,George,EyesOpen,Ketamine,1.0,4.0,651.6650794361215,811.4596973384232,2.9257624180437793,92.65448048562502,0.03385028998966289,-1.4704376064361206,0.08479065068936907,0.9839173520288951
132,George,EyesOpen,Ketamine,1.0,5.0,295.8706236478509,873.671229201056,2.4778748767569376,34.36375709633605,0.038185061476002695,-1.4181065058688396,0.08237617120585922,0.9837431725350035
133,George,EyesOpen,Ketamine,1.0,6.0,349.30495583583286,841.2693896892681,2.527632147443338,45.77719571987413,0.035060827635323026,-1.455177836296662,0.08838865937473954,0.9803889714813173
134,George,EyesOpen,Ketamine,1.0,7.0,396.2229060496708,811.4596973384232,2.486489490943804,36.73042329967338,0.03736012223779463,-1.4275917114806798,0.0818839016597151,0.982194832431013
135,George,EyesOpen,Ketamine,1.0,8.0,445.7474090531663,779.0578578266354,2.527795375028059,60.59773576619711,0.03138177142953,-1.503322545122686,0.09067734950069369,0.9756110820888969
136,George,EyesOpen,Ketamine,1.0,9.0,484.84570089803117,760.9128277000342,2.222888300904292,5.986103774731137,0.07115575211714933,-1.1477899864895664,0.08199045354414555,0.9866879927117667
137,George,EyesOpen,Ketamine,1.0,10.0,548.7062442446438,741.4717239929614,2.169767430472356,2.44247707738658,0.10545744466628239,-0.976922756243491,0.07954592517324305,0.9875224305496917
138,George,EyesOpen,Ketamine,1.0,11.0,609.9602348015987,740.1756504124899,2.3908558184008863,7.472410194889186,0.06862561060721206,-1.1635137783208964,0.09854605960667474,0.977725366338546
139,George,EyesOpen,Ketamine,1.0,12.0,654.2716322257792,758.3206805390912,2.6352274831317946,21.171745996291264,0.049972387745665654,-1.3012698989065796,0.09093666109859015,0.9818057322706792
140,George,EyesOpen,Ketamine,1.0,13.0,701.1895824396169,788.1303728899359,3.0078198799041282,126.9267931768395,0.031802310242888286,-1.497541330037749,0.08523814046620092,0.983514596696389
141,George,EyesOpen,Ketamine,1.0,14.0,275.0182013305896,816.6439916603092,2.285959645649101,15.597275466659623,0.04785389920413869,-1.3200826695099395,0.08521467944989745,0.9830055640483906
142,George,EyesOpen,Ketamine,1.0,15.0,323.2394279392562,781.6500049875783,2.3513998510150427,18.873883567386216,0.04562718296922364,-1.3407763438218574,0.08777775979967595,0.9823573642963574
143,George,EyesOpen,Ketamine,1.0,16.0,376.6737601272384,759.6167541195628,2.381547890578516,15.924628386885722,0.04978256462276288,-1.302922733825778,0.07690898624911449,0.9846079133772341
144,George,EyesOpen,Ketamine,1.0,17.0,436.62447428936457,729.8070617687179,2.392823927397312,15.817292121849292,0.05019764323926239,-1.299316672341241,0.07849958194824333,0.9845703792407586
145,George,EyesOpen,Ketamine,1.0,18.0,477.02604252905815,724.6227674468319,2.504970830786217,49.84408361694735,0.033428906769469136,-1.4758778259725043,0.09777099434142404,0.9713027716865482
146,George,EyesOpen,Ketamine,1.0,19.0,542.1898622704997,705.1816637397592,2.6060062166091504,91.52931661414759,0.028126306825968832,-1.550887289889578,0.11035605836092383,0.9586891330914562
147,George,EyesOpen,Ketamine,1.0,20.0,602.1405764326258,702.5895165788161,2.375531263467239,12.501305791954705,0.05496009524412759,-1.2599525233290882,0.10994572813357961,0.9706298388310317
148,George,EyesOpen,Ketamine,1.0,21.0,656.8781850154369,723.3266938663603,2.46438411241029,7.265838989006981,0.0711748921834648,-1.1476731820547237,0.09163456262343697,0.9835672884033807
149,George,EyesOpen,Ketamine,1.0,22.0,697.2797532551306,751.8403126367335,2.9541646091577185,120.95178676026764,0.031393887681366736,-1.5031548998457136,0.10648810707475186,0.9742327428499757
150,George,EyesOpen,Ketamine,1.0,23.0,203.33799961500387,825.7165067236099,2.4500475845280723,7.925668493640802,0.06837129860228482,-1.1651261713000418,0.06937752992895381,0.9889130772565662
151,George,EyesOpen,Ketamine,1.0,24.0,211.15765798397683,781.6500049875783,2.4491211574559633,7.4174916525987475,0.07022402261669573,-1.1535142966280525,0.06667275424242525,0.9893864924598776
152,George,EyesOpen,Ketamine,1.0,25.0,255.46905540815715,760.9128277000342,2.425364108618865,2.4463727870780665,0.11005978588967463,-0.9583713364005962,0.05930455460926199,0.9920521402249641
153,George,EyesOpen,Ketamine,1.0,26.0,308.90338759613905,729.8070617687179,2.389962117880773,8.131871315121318,0.06621879158720764,-1.179018748860243,0.06932434260957517,0.9893997447603338
154,George,EyesOpen,Ketamine,1.0,27.0,366.24754896860765,712.9581052225883,2.41487630807623,7.484455537428271,0.06915609920141642,-1.1601695113940271,0.0667830121397098,0.9891170502855317
155,George,EyesOpen,Ketamine,1.0,28.0,417.07532836693207,697.4052222569301,2.4002787126949094,9.047264777124516,0.06357956242445219,-1.1966824653690247,0.0737502571563468,0.9864223810393563
156,George,EyesOpen,Ketamine,1.0,29.0,471.81293694974295,683.1484128717434,2.406955323779728,14.796805863246702,0.051958793920075984,-1.2843409384291657,0.09350245956955003,0.9789234048129504
157,George,EyesOpen,Ketamine,1.0,30.0,531.7636511118691,670.1876770670282,2.543897220686017,75.07322752666047,0.029145490285908914,-1.5354286345742894,0.10916025416004287,0.9622610616269388
158,George,EyesOpen,Ketamine,1.0,31.0,596.9274708533108,666.2994563256136,2.4222339272745788,29.254098263460122,0.03949268073789298,-1.4034833856314002,0.11862616341265088,0.9634255685920479
159,George,EyesOpen,Ketamine,1.0,32.0,659.4847378050944,668.8916034865565,2.2728993964893736,5.748426949722181,0.07372993871585172,-1.1323561270812836,0.11160233880041404,0.9732852506565073
160,George,EyesOpen,Ketamine,1.0,33.0,714.2223463879052,676.6680449693858,2.38544071813488,5.246625738273545,0.07944002700793922,-1.099960616861656,0.08996196092194286,0.9832834783298344
161,George,EyesOpen,Ketamine,1.0,34.0,173.36264253394086,773.8735635047494,3.4220568179228965,100.2270116469268,0.04140840714540628,-1.3829114751548413,0.083315139537912,0.9937215732573342
162,George,EyesOpen,Ketamine,1.0,35.0,213.76421077363455,734.9913560906039,2.354930722888122,5.4428112026352125,0.07751030490351342,-1.1106405547166298,0.0618759398146279,0.9914676658483841
163,George,EyesOpen,Ketamine,1.0,36.0,254.16577901332823,710.3659580616452,2.407098739684109,9.2627361875951,0.06312479886428055,-1.1997999926716543,0.07736541367672937,0.987958484557632
164,George,EyesOpen,Ketamine,1.0,37.0,301.08372922716626,689.628780774101,2.411576520992527,11.418214157231166,0.05797884936110242,-1.2367304078337722,0.0730947319163444,0.9883346781959281
165,George,EyesOpen,Ketamine,1.0,38.0,362.33771978412113,674.0758978084427,2.4420488305615313,10.895703154629537,0.05985110460823437,-1.222927829871874,0.06637045689539481,0.9888105169761342
166,George,EyesOpen,Ketamine,1.0,39.0,411.8622227876167,662.4112355841992,2.3869221198147588,10.978713957038135,0.05832859814970471,-1.2341184611349372,0.07555957717374473,0.9862011158986483
167,George,EyesOpen,Ketamine,1.0,40.0,470.50966055491403,645.5622790380694,2.3949741606319965,12.413089429662607,0.05560071647333572,-1.2549196120436383,0.08474215113722901,0.9832729060862455
168,George,EyesOpen,Ketamine,1.0,41.0,533.0669275066978,635.1936903942974,2.4058792644114746,19.92960149951998,0.0458865640877303,-1.3383144603616564,0.10141232070628366,0.975027493310632
169,George,EyesOpen,Ketamine,1.0,42.0,586.5012596946801,632.6015432333545,2.575776416400913,93.3083612803566,0.027354768067786365,-1.5629669631130727,0.10426824976833461,0.9650668103327725
170,George,EyesOpen,Ketamine,1.0,43.0,649.0585266464636,636.4897639747688,2.5737342952324904,71.64833857284637,0.03026895472208222,-1.5190025762773196,0.10401662637372827,0.9679841739063391
171,George,EyesOpen,Ketamine,1.0,44.0,705.0994116241035,641.674058296655,2.7120194361505603,70.59385821613223,0.03312274346017241,-1.4798736990529224,0.09079633335080196,0.9776900965600606
172,George,EyesOpen,Ketamine,1.0,45.0,75.61691292177875,817.9400652407807,2.305823319023737,7.599364621522602,0.06604510157929061,-1.180159387526712,0.05144219544996308,0.9933151299688682
173,George,EyesOpen,Ketamine,1.0,46.0,131.65779789941826,749.2481654757906,2.2519159747392243,7.868077803129054,0.06367882698711955,-1.196004945234477,0.07353686599835302,0.9885172882835543
174,George,EyesOpen,Ketamine,1.0,47.0,179.87902450808497,707.7738109007021,2.0941160990560985,4.688467895993261,0.07609984437065853,-1.1186162313901806,0.05481346289276392,0.9920272275836772
175,George,EyesOpen,Ketamine,1.0,48.0,237.2231858805535,676.6680449693858,2.1183665806780883,5.886755933911057,0.06892726490288173,-1.1616089543674535,0.05798540447187724,0.9909157059442948
176,George,EyesOpen,Ketamine,1.0,49.0,291.9607944633644,650.7465733599555,2.0923130471535796,5.582143758370432,0.06996713462840697,-1.1551059114323277,0.06420333049799082,0.9896419823282636
177,George,EyesOpen,Ketamine,1.0,50.0,351.9115086254906,632.6015432333545,2.1942244909649724,6.873374245817931,0.06611297554644732,-1.1797132961090122,0.06839402065555081,0.9886017810885411
178,George,EyesOpen,Ketamine,1.0,51.0,407.9523936031302,622.2329545895823,2.3080656692459196,7.185334408886377,0.06772564341311747,-1.16924686035254,0.06531001515208233,0.9889516697430043
179,George,EyesOpen,Ketamine,1.0,52.0,273.5689655172414,358.1973684210526,2.057786615240674,6.284981035546757,0.06514440220009257,-1.1861228968824549,0.04244643575077194,0.9943241951268067
180,George,EyesOpen,Ketamine,1.0,53.0,327.51724137931035,379.9780701754386,2.1639272953110305,10.425257511157508,0.05386902055268759,-1.2686609207308244,0.054120980031428415,0.9927698318019839
181,George,EyesOpen,Ketamine,1.0,54.0,380.60919540229884,397.5701754385965,2.171767834715941,11.164655337632002,0.05240046850099106,-1.2806648300680747,0.0677217601588796,0.9895803944428786
182,George,EyesOpen,Ketamine,1.0,55.0,431.9885057471264,410.1359649122807,2.1924485893250942,10.640627181189723,0.05412638777698658,-1.2665909553746375,0.06851592059736569,0.9878138662919835
183,George,EyesOpen,Ketamine,1.0,56.0,126.2816091954023,255.99561403508773,2.392460950961106,17.42930247415022,0.04819370823545803,-1.3170096558893443,0.04563818489540848,0.994584205602346
184,George,EyesOpen,Ketamine,1.0,57.0,177.66091954022988,279.45175438596493,2.3940435974376157,13.766906953748235,0.05322606701094576,-1.2738756235989674,0.048060260578527844,0.9940519866294525
185,George,EyesOpen,Ketamine,1.0,58.0,230.7528735632184,296.2061403508772,2.296905061205721,11.468705173976371,0.05502258536425015,-1.2594590071297553,0.05682269329733713,0.9920212683514263
186,George,EyesOpen,Ketamine,1.0,59.0,285.5574712643678,312.1228070175439,2.3137110201894844,16.2751943505734,0.047664071081585165,-1.3218088664637668,0.06230966648713251,0.9893938384646417
187,George,EyesOpen,Ketamine,1.0,60.0,339.5057471264368,330.5526315789474,2.296317644100544,14.731566928999905,0.04932547648620324,-1.3069287107523193,0.06594166091471447,0.9889081804751821
188,George,EyesOpen,Ketamine,1.0,61.0,404.58620689655174,353.17105263157896,2.2539850134722568,13.586690069488288,0.05001547815264807,-1.30089557494305,0.06422402679009183,0.9895651383954948
189,George,EyesOpen,Ketamine,1.0,62.0,444.83333333333337,363.2236842105263,2.142405207131812,9.31917082411942,0.05614985555094345,-1.250651356651123,0.05942599700711841,0.9903610401108203
190,George,EyesOpen,Ketamine,1.0,63.0,142.55172413793105,208.24561403508773,2.455460831615121,14.922407340755706,0.05293802724744445,-1.2762322468562133,0.039305816808554515,0.9960227169285862
191,George,EyesOpen,Ketamine,1.0,64.0,193.9310344827586,231.7017543859649,2.521704275950861,21.03645960839447,0.047553862170428736,-1.3228142053051097,0.0421257577890534,0.9947860983924931
192,George,EyesOpen,Ketamine,1.0,65.0,329.75580991340036,1005.8707344091504,2.6298124419549964,60.184326036567384,0.033509057869406986,-1.474837782486115,0.04092838499705694,0.9962125155433909
193,George,EyesOpen,Ketamine,1.0,66.0,278.92803051507605,977.3571156387769,2.5240142248318205,40.438099964275914,0.036746741117766345,-1.4347811702485735,0.050147837913433024,0.9936103823263207
194,George,EyesOpen,Ketamine,1.0,67.0,328.45253351857156,952.7317176098182,2.683470380323364,57.42377822578912,0.035179645899708754,-1.4537085362423006,0.04629464315608097,0.9945580877016162
195,George,EyesOpen,Ketamine,1.0,68.0,385.7966948910401,985.1335571216061,2.765548134101582,80.55743803816789,0.03255274638569551,-1.4874123653189162,0.04156257873029653,0.9956715631260643
196,George,EyesOpen,Ketamine,1.0,69.0,444.4441326583375,987.7257042825489,2.9088706796702177,129.89866362367854,0.029868507018947114,-1.524786485117251,0.05250408422370477,0.994248820929599
197,George,EyesOpen,Ketamine,1.0,70.0,490.0588064773465,983.8374835411347,2.9785147977543245,155.48005173879233,0.029240991966373787,-1.5340078985330896,0.06102051202740593,0.9921779080918199
198,George,EyesOpen,Ketamine,1.0,71.0,552.6160734291304,987.7257042825489,2.9088841652925033,84.91867629678897,0.03456830999578804,-1.461321852087462,0.06854049464199898,0.9912304544276982
199,George,EyesOpen,Ketamine,1.0,72.0,615.1733403809142,991.6139250239636,3.194482132464617,204.47464465035418,0.030095256639853553,-1.5215019488403707,0.08248417840567539,0.9878566583790146
200,George,EyesOpen,Ketamine,1.0,73.0,669.9109489637249,987.7257042825489,2.2602149836608225,11.465547033688297,0.05408862807995339,-1.2668940339926191,0.060733560185922235,0.9897308076623417
201,George,EyesOpen,Ketamine,1.0,74.0,723.345281151707,986.4296307020775,2.77123126985849,93.94705620846408,0.030896151489087538,-1.5100956141397228,0.05841277799559581,0.9924085076027902
202,George,EyesOpen,Ketamine,1.0,75.0,772.8697841552026,985.1335571216061,2.5443763854922827,55.97093033865728,0.03272122726792256,-1.4851704157069805,0.05030868164997459,0.9932996387088305
203,George,EyesOpen,Ketamine,1.0,76.0,818.4844579742118,982.541409960663,2.3008481561041965,16.089660892532983,0.047580379715382384,-1.3225720963963306,0.036395690400762265,0.9968189230770608
204,George,EyesOpen,Ketamine,1.0,77.0,858.8860262139054,982.541409960663,2.4034260698207093,21.55910526660996,0.044353998492268946,-1.3530672226225005,0.039446277089906674,0.996649433081662
205,George,EyesOpen,Ketamine,1.0,78.0,899.2875944535991,979.94926279972,2.3539396968820063,18.90238108707318,0.04565945726465881,-1.3404692550964337,0.03578299949650952,0.9971367311879273
206,George,EyesOpen,Ketamine,1.0,79.0,931.8695043243199,973.4688948973625,2.3250330653514424,17.474195758518057,0.04650111274266266,-1.3325366545892698,0.034120081144522266,0.9971625204497848
207,George,EyesOpen,Ketamine,1.0,80.0,387.099971285869,937.17883464416,2.752889652065605,55.91503637237835,0.03689964742448497,-1.4329777834976378,0.056173636776245234,0.9923004750505122
208,George,EyesOpen,Ketamine,1.0,81.0,437.92775068419326,926.8102460003878,2.9446549103602333,119.55733461654373,0.031352966452210404,-1.503721362237502,0.05975904208620711,0.9922313423705
209,George,EyesOpen,Ketamine,1.0,82.0,501.788294030806,942.3631289660461,3.074034891649983,155.06606696569642,0.0308484469032539,-1.510766696082138,0.06769130327724665,0.9909138539079676
210,George,EyesOpen,Ketamine,1.0,83.0,552.6160734291304,935.8827610636885,3.127458354549845,121.78599091039665,0.03427311600551952,-1.4650464090663817,0.07490475681413249,0.9902246922754941
211,George,EyesOpen,Ketamine,1.0,84.0,608.6569584067701,935.8827610636885,3.0839359768774517,109.63488600930881,0.03470119350540663,-1.4596555879209878,0.08296659848921234,0.9875528405031843
212,George,EyesOpen,Ketamine,1.0,85.0,669.9109489637249,939.770981805103,2.811392087127962,60.85699211301776,0.03691038827605835,-1.4328513862521166,0.06457145049837387,0.9912696562553767
213,George,EyesOpen,Ketamine,1.0,86.0,719.4354519672205,934.586687483217,2.5762653228641947,48.378371965586126,0.03531083284755828,-1.452092038969522,0.049671713956700905,0.9938561939404307
214,George,EyesOpen,Ketamine,1.0,87.0,775.4763369448603,928.1063195808593,2.4393339449348415,31.972636572407705,0.038453799682453604,-1.4150607403985356,0.03498715123763933,0.9968397309857954
215,George,EyesOpen,Ketamine,1.0,88.0,821.0910107638691,926.8102460003878,2.5392068720967305,48.4797987994432,0.03451486942775468,-1.4619937652399777,0.03295831914078387,0.9973368262157057
216,George,EyesOpen,Ketamine,1.0,89.0,858.8860262139054,935.8827610636885,2.5563487292934286,47.35302268097101,0.03519270895442192,-1.453547302114051,0.03208906903196184,0.997633636814931
217,George,EyesOpen,Ketamine,1.0,90.0,897.9843180587703,930.6984667418025,2.500930513741844,35.660224203619244,0.03812216094146973,-1.418822489503893,0.037052387033308605,0.9970217963109369
218,George,EyesOpen,Ketamine,1.0,91.0,937.0826099036351,926.8102460003878,2.415464307372555,26.356868348705106,0.0410744165612876,-1.386428596755053,0.03573938677028229,0.9970516545350152
219,George,EyesOpen,Ketamine,1.0,92.0,332.3623627030581,978.6531892192484,2.484873199152348,36.03165673697749,0.037614550739660885,-1.4246441209364165,0.039145844579502855,0.9961726678386452
